class_index,species_name,precision,recall,f1,support,correct_predictions
199,Nucifraga caryocatactes,0.0,0.0,0.0,10,0
200,Carpodacus sibiricus,0.3,0.6,0.4,10,6
201,Coccothraustes coccothraustes,0.3333333333333333,0.2,0.25,10,2
202,Hirundo neoxena,0.2857142857142857,0.2,0.23529411764705882,10,2
203,Petrochelidon pyrrhonota,0.0,0.0,0.0,10,0
204,Dives dives,0.13636363636363635,0.3,0.1875,10,3
205,Icterus chrysater,0.4117647058823529,0.7,0.5185185185185185,10,7
206,Quiscalus mexicanus,0.16666666666666666,0.1,0.125,10,1
207,Lanius excubitor,0.14285714285714285,0.4,0.21052631578947367,10,4
208,Acanthorhynchus tenuirostris,0.2857142857142857,0.2,0.23529411764705882,10,2
209,Oreoscoptes montanus,0.17647058823529413,0.3,0.2222222222222222,10,3
210,Luscinia luscinia,0.21428571428571427,0.3,0.25,10,3
211,Aethopyga siparaja,0.5714285714285714,0.4,0.47058823529411764,10,4
212,Cinnyris jugularis,0.4,0.2,0.26666666666666666,10,2
213,Hedydipna collaris,0.0,0.0,0.0,10,0
214,Leptocoma zeylonica,0.5,0.2,0.2857142857142857,10,2
215,Lophophanes cristatus,0.0,0.0,0.0,10,0
216,Poecile hudsonicus,0.0,0.0,0.0,10,0
217,Parkesia motacilla,0.25,0.1,0.14285714285714285,10,1
218,Setophaga americana,0.2,0.2,0.2,10,2
219,Setophaga dominica,0.42857142857142855,0.3,0.35294117647058826,10,3
220,Setophaga virens,0.0,0.0,0.0,10,0
221,Ammodramus savannarum,0.5,0.6,0.5454545454545454,10,6
222,Peucaea carpalis,0.16666666666666666,0.1,0.125,10,1
223,Pipilo maculatus,0.6666666666666666,0.2,0.3076923076923077,10,2
224,Pycnonotus goiavier,0.0,0.0,0.0,10,0
225,Myadestes townsendi,0.0,0.0,0.0,10,0
226,Turdus fuscater,0.0,0.0,0.0,10,0
227,Turdus viscivorus,0.16666666666666666,0.1,0.125,10,1
228,Empidonax occidentalis,0.08333333333333333,0.1,0.09090909090909091,10,1
229,Myiarchus tuberculifer,0.16666666666666666,0.3,0.21428571428571427,10,3
230,Sayornis saya,0.0,0.0,0.0,10,0
231,Tyrannus savana,0.2,0.2,0.2,10,2
232,Vireo bellii,0.2,0.2,0.2,10,2
233,Vireo flavoviridis,0.1111111111111111,0.1,0.10526315789473684,10,1
234,Vireo huttoni,0.3333333333333333,0.1,0.15384615384615385,10,1
235,Vireo solitarius,0.0,0.0,0.0,10,0
236,Zosterops lateralis,0.0,0.0,0.0,10,0
237,Butorides virescens,0.0,0.0,0.0,10,0
238,Egretta garzetta,0.4,0.4,0.4,10,4
239,Nycticorax nycticorax,0.0,0.0,0.0,10,0
240,Psilopogon haemacephalus,0.36363636363636365,0.4,0.38095238095238093,10,4
241,Picus viridis,0.0,0.0,0.0,10,0
242,Ara ararauna,0.14285714285714285,0.2,0.16666666666666666,10,2
243,Trichoglossus moluccanus,0.7,0.7,0.7,10,7
244,Glaucidium gnoma,0.0,0.0,0.0,10,0
245,Megascops choliba,0.2,0.1,0.13333333333333333,10,1
246,Strix aluco,0.0,0.0,0.0,10,0
247,Tyto alba,0.0,0.0,0.0,10,0
248,Struthio camelus,0.25,0.6,0.35294117647058826,10,6
249,Anhinga anhinga,0.0,0.0,0.0,10,0
250,Phalacrocorax aristotelis,0.5,0.1,0.16666666666666666,10,1
251,Aepyceros melampus,0.2857142857142857,0.4,0.3333333333333333,10,4
252,Cervus canadensis,0.09090909090909091,0.1,0.09523809523809523,10,1
253,Canis familiaris,0.5,0.1,0.16666666666666666,10,1
254,Lycalopex culpaeus,0.0,0.0,0.0,10,0
255,Mustela nivalis,0.16666666666666666,0.1,0.125,10,1
256,Trichosurus vulpecula,0.0,0.0,0.0,10,0
257,Ondatra zibethicus,0.25,0.2,0.2222222222222222,10,2
258,Myocastor coypus,0.3333333333333333,0.1,0.15384615384615385,10,1
259,Sciurus carolinensis,0.0,0.0,0.0,10,0
260,Crocodylus acutus,0.25,0.3,0.2727272727272727,10,3
261,Charina bottae,0.1111111111111111,0.1,0.10526315789473684,10,1
262,Dendrelaphis punctulatus,0.0,0.0,0.0,10,0
263,Hypsiglena jani,0.07692307692307693,0.1,0.08695652173913043,10,1
264,Lampropeltis gentilis,0.3684210526315789,0.7,0.4827586206896552,10,7
265,Masticophis mentovarius,0.0,0.0,0.0,10,0
266,Regina septemvittata,0.0,0.0,0.0,10,0
267,Cordylus niger,0.07142857142857142,0.1,0.08333333333333333,10,1
268,Christinus marmoratus,0.0,0.0,0.0,10,0
269,Phrynosoma hernandesi,0.07692307692307693,0.2,0.1111111111111111,10,2
270,Sceloporus jarrovii,0.0,0.0,0.0,10,0
271,Tarentola mauritanica,0.2,0.1,0.13333333333333333,10,1
272,Trachylepis margaritifera,0.3333333333333333,0.2,0.25,10,2
273,Agkistrodon contortrix,0.0,0.0,0.0,10,0
274,Clemmys guttata,0.0,0.0,0.0,10,0
275,Emydoidea blandingii,0.0,0.0,0.0,10,0
276,Graptemys ouachitensis,0.0,0.0,0.0,10,0
277,Pseudemys nelsoni,0.16666666666666666,0.1,0.125,10,1
278,Mauremys leprosa,0.0,0.0,0.0,10,0
279,Testudo graeca,0.0,0.0,0.0,10,0
280,Isactinia olivacea,0.23076923076923078,0.3,0.2608695652173913,10,3
281,Urticina grebelnyi,0.3333333333333333,0.6,0.42857142857142855,10,6
282,Cominella adspersa,0.1111111111111111,0.1,0.10526315789473684,10,1
283,Aphelodoris varia,0.26666666666666666,0.4,0.32,10,4
284,Pteraeolidia ianthina,0.5,0.4,0.4444444444444444,10,4
285,Haplotrema vancouverense,0.36363636363636365,0.4,0.38095238095238093,10,4
286,Megastraea undosa,0.0,0.0,0.0,10,0
287,Flavopunctelia flaventior,0.2727272727272727,0.3,0.2857142857142857,10,3
288,Letharia vulpina,0.4,0.6,0.48,10,6
289,Ramalina menziesii,0.2857142857142857,0.4,0.3333333333333333,10,4
290,Xanthomendoza fallax,0.5,0.6,0.5454545454545454,10,6
291,Urnula craterium,0.25,0.4,0.3076923076923077,10,4
292,Amanita fulva,0.4,0.4,0.4,10,4
293,Laccaria amethystina,0.38461538461538464,0.5,0.43478260869565216,10,5
294,Mycena pura,0.4166666666666667,0.5,0.45454545454545453,10,5
295,Volvopluteus gloiocephalus,0.4117647058823529,0.7,0.5185185185185185,10,7
296,Psathyrella candolleana,0.125,0.1,0.1111111111111111,10,1
297,Schizophyllum commune,0.0625,0.1,0.07692307692307693,10,1
298,Suillus luteus,0.42857142857142855,0.6,0.5,10,6
299,Inonotus obliquus,0.4666666666666667,0.7,0.56,10,7
300,Phaeolus schweinitzii,0.5384615384615384,0.7,0.6086956521739131,10,7
301,Calocera viscosa,0.375,0.3,0.3333333333333333,10,3
302,Tremella mesenterica,0.4,0.4,0.4,10,4
303,Neckera pennata,0.16666666666666666,0.2,0.18181818181818182,10,2
304,Arum italicum,0.1,0.1,0.1,10,1
305,Peltandra virginica,0.0,0.0,0.0,10,0
306,Triantha glutinosa,0.08333333333333333,0.1,0.09090909090909091,10,1
307,Narcissus poeticus,0.3125,0.5,0.38461538461538464,10,5
308,Asparagus officinalis,0.07142857142857142,0.1,0.08333333333333333,10,1
309,Ruscus aculeatus,0.2,0.2,0.2,10,2
310,Triteleia hyacinthina,0.3888888888888889,0.7,0.5,10,7
311,Asphodelus fistulosus,0.36363636363636365,0.4,0.38095238095238093,10,4
312,Iris douglasiana,0.3333333333333333,0.3,0.3157894736842105,10,3
313,Iris sibirica,0.4166666666666667,0.5,0.45454545454545453,10,5
314,Iris versicolor,0.6666666666666666,0.2,0.3076923076923077,10,2
315,Liparis loeselii,0.0,0.0,0.0,10,0
316,Neottia nidus-avis,0.4444444444444444,0.8,0.5714285714285714,10,8
317,Orchis anthropophora,0.3333333333333333,0.3,0.3157894736842105,10,3
318,Pontederia cordata,0.25,0.2,0.2222222222222222,10,2
319,Gloriosa superba,0.3076923076923077,0.4,0.34782608695652173,10,4
320,Trillium luteum,0.5,0.5,0.5,10,5
321,Veratrum viride,0.14285714285714285,0.2,0.16666666666666666,10,2
322,Ripogonum scandens,0.0,0.0,0.0,10,0
323,Smilax herbacea,0.0,0.0,0.0,10,0
324,Pandanus tectorius,0.29411764705882354,0.5,0.37037037037037035,10,5
325,Tillandsia recurvata,0.0,0.0,0.0,10,0
326,Carex magellanica,0.0,0.0,0.0,10,0
327,Carex squarrosa,0.2,0.5,0.2857142857142857,10,5
328,Juncus acutus,0.20833333333333334,0.5,0.29411764705882354,10,5
329,Juncus torreyi,0.07692307692307693,0.1,0.08695652173913043,10,1
330,Microstegium vimineum,0.13636363636363635,0.3,0.1875,10,3
331,Angelica capitellata,0.5,0.3,0.375,10,3
332,Anthriscus caucalis,0.0,0.0,0.0,10,0
333,Pimpinella saxifraga,0.0,0.0,0.0,10,0
334,Scandix pecten-veneris,0.21428571428571427,0.3,0.25,10,3
335,Torilis japonica,0.2857142857142857,0.2,0.23529411764705882,10,2
336,Aralia elata,0.0,0.0,0.0,10,0
337,Schefflera digitata,0.0,0.0,0.0,10,0
338,Griselinia littoralis,0.2,0.2,0.2,10,2
339,Achyrachaena mollis,0.25,0.3,0.2727272727272727,10,3
340,Adenophyllum porophylloides,0.2857142857142857,0.4,0.3333333333333333,10,4
341,Antennaria neglecta,0.36363636363636365,0.4,0.38095238095238093,10,4
342,Bellis perennis,0.5454545454545454,0.6,0.5714285714285714,10,6
343,Bidens frondosa,0.2222222222222222,0.2,0.21052631578947367,10,2
344,Carduus acanthoides,0.5384615384615384,0.7,0.6086956521739131,10,7
345,Chaenactis glabriuscula,0.36363636363636365,0.4,0.38095238095238093,10,4
346,Cyanthillium cinereum,0.2857142857142857,0.2,0.23529411764705882,10,2
347,Dittrichia graveolens,0.1111111111111111,0.1,0.10526315789473684,10,1
348,Elephantopus tomentosus,0.3333333333333333,0.7,0.45161290322580644,10,7
349,Eupatorium rotundifolium,0.25,0.3,0.2727272727272727,10,3
350,Layia glandulosa,0.6666666666666666,0.8,0.7272727272727273,10,8
351,Leptosyne maritima,0.2,0.1,0.13333333333333333,10,1
352,Malacothrix saxatilis,0.8333333333333334,0.5,0.625,10,5
353,Ozothamnus leptophyllus,0.14285714285714285,0.1,0.11764705882352941,10,1
354,Packera obovata,0.6666666666666666,0.4,0.5,10,4
355,Parthenium incanum,0.3125,0.5,0.38461538461538464,10,5
356,Petasites hybridus,0.2631578947368421,0.5,0.3448275862068966,10,5
357,Peucephyllum schottii,0.1875,0.3,0.23076923076923078,10,3
358,Pityopsis falcata,0.3125,0.5,0.38461538461538464,10,5
359,Solidago speciosa,0.3,0.3,0.3,10,3
360,Symphyotrichum cordifolium,0.5,0.6,0.5454545454545454,10,6
361,Tetraneuris linearifolia,0.375,0.6,0.46153846153846156,10,6
362,Thelesperma filifolium,0.6153846153846154,0.8,0.6956521739130435,10,8
363,Verbesina encelioides,0.42857142857142855,0.3,0.35294117647058826,10,3
364,Vernonia gigantea,0.7777777777777778,0.7,0.7368421052631579,10,7
365,Scaevola plumieri,0.3076923076923077,0.4,0.34782608695652173,10,4
366,Nephrophyllidium crista-galli,0.2,0.2,0.2,10,2
367,Eriodictyon crassifolium,0.16666666666666666,0.1,0.125,10,1
368,Hackelia virginiana,0.0,0.0,0.0,10,0
369,Nemophila heterophylla,0.0,0.0,0.0,10,0
370,Nemophila menziesii,0.46153846153846156,0.6,0.5217391304347826,10,6
371,Cardamine nuttallii,0.25,0.3,0.2727272727272727,10,3
372,Cardamine pratensis,0.2727272727272727,0.3,0.2857142857142857,10,3
373,Descurainia sophia,0.16666666666666666,0.1,0.125,10,1
374,Lepidium latifolium,0.4,0.2,0.26666666666666666,10,2
375,Cylindropuntia ganderi,0.21428571428571427,0.3,0.25,10,3
